#Table1
ra,dec,u,g,r,i,z,type,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z
36.4531410222954,-5.95979119355495,22.45027,26.29827,24.17502,25.11544,22.93561,6,1.217884,1.170787,1.062799,0.9732659,0.9921622,0.2879229,-9999,1.499407,-9999,-9999,0.005770061,0.6911618,2.231114,0.003269877,0.0423565,0.05,0.9999936,0.05,0.05,0.3404266,102.1479,118.6525,-3.875193,37.15842,131.1797,0.03427288,0.3585839,1.508201,0.0007991066,2.525521,0.05,0.9857625,0.05,0.05,0.9996887,102.4468,120.067,-3.875193,37.12238,127.0631
36.4349309856308,-5.78555659927287,23.37083,24.83649,24.18724,24.08594,21.06619,6,1.224868,1.18257,1.17506,1.078264,1.006548,2.709569,2.411122,2.678334,2.731785,2.556849,0.9437989,29.67592,29.66822,29.68068,0.5147027,0.08025189,0.05,0.271612,0.05,0.3532581,0.560463,-2.488611,155.8461,-0.3749638,171.7913,1.146025,1.645281,14.639,14.35855,0.1960713,0.05,0.05,0.2140173,0.05,0.2287521,0.8983917,171.2808,149.2601,0.8580973,119.955
36.5133599822539,-5.83916785793519,24.88101,24.5928,24.19229,22.61088,22.26777,6,1.205963,1.196665,1.154878,0.999108,0.995729,1.811515,0.6452503,0.5311401,0.7536739,0.4179185,0.005628406,0.5006102,0.4566673,0.1221473,0.2400975,0.05,0.05,0.05,0.166251,0.05,49.16808,89.52938,109.1016,94.54697,31.2383,0.006394867,0.5882589,0.5879642,0.1755102,0.24143,0.245063,0.05,0.06689978,0.2782934,0.07232594,12.70139,88.93047,108.8058,94.97914,30.60179
36.3707416693205,-5.82482736103278,25.00647,23.39854,24.19385,24.49448,23.02432,6,1.19467,1.159625,1.140179,1.057296,1.022306,-9999,0.3994355,1.127437,-9999,1.927434,0.04399047,0.002738875,10.0514,0.01240731,20.46443,0.08901034,0.05,0.05,0.09929436,0.05,80.2065,101.3747,86.68728,110.6905,95.7478,0.04703875,0.01594391,4.249229,0.0386306,4.102226,0.2172386,0.05,0.05,0.05,0.05,80.17021,101.3728,87.24548,110.482,93.17168
36.3521879525791,-5.92570526312854,25.17135,25.27386,24.20968,22.5481,21.54017,6,1.214988,1.176075,1.070378,1.02538,0.9817016,-9999,-9999,1.318898,0.6777006,0.953876,0.0003780737,0.002615976,3.292243,0.0002819911,0.0002022268,0.1247938,0.05,0.05,0.1745577,0.3495924,127.2728,53.6474,115.7636,111.66,45.87825,0.0002621358,0.2666821,0.7735674,7.564296E-05,4.368697E-05,0.09080023,0.05,0.05,0.1666707,0.3524879,127.1653,163.439,119.5036,111.6615,45.9213
36.4779627150304,-5.96615379772566,24.28589,25.05062,24.22763,25.10745,20.93082,6,1.220513,1.156269,1.056849,0.958504,0.9837888,1.487587,-9999,-9999,-9999,0.7644452,22.24356,7.525897,0.1435866,0.003409803,0.1847683,0.05,0.9996916,0.1498931,0.05472219,0.09835443,144.0074,43.54592,45.26294,57.89443,43.96316,4.250485,0.4722615,0.2420556,0.005164268,0.2607491,0.05,0.0657988,0.05465008,0.0604004,0.09627396,141.6665,26.84317,44.76247,57.91793,42.62024
36.512516457689,-5.94322599464284,22.07936,25.06816,24.24228,23.87931,22.96907,6,1.217338,1.162303,1.077372,0.9591749,0.9869351,0.523977,-9999,-9999,1.179391,-9999,0.000594574,29.6756,0.001715952,11.47681,3.850062,0.1832787,0.05,0.05789752,0.05,0.9997389,58.89821,109.4036,40.26744,24.43858,103.7839,0.003204529,4.250716,0.01655737,4.057777,1.414913E-05,0.05,0.05,0.050035,0.05,0.387864,59.06937,108.8508,40.45848,24.59205,104.4807
36.4189998169012,-5.98679590160158,25.03388,25.31994,24.24236,22.05566,20.84456,6,1.226357,1.171879,1.042659,0.9854098,0.9653386,-9999,-9999,0.3676713,1.185891,0.6172581,0,0.02437488,0.05649151,0.105032,0.0007221425,0.2565385,0.9989683,0.187243,0.05,0.1032445,71.39609,100.0539,71.44576,15.57396,63.86521,0.0003617851,0.01647506,0.0854791,0.1333925,0.0005102979,0.1777622,0.9812728,0.348477,0.1996372,0.4950072,71.41862,100.247,71.3707,14.45424,63.88454
36.3792377396114,-5.79038648646912,23.22079,25.35164,24.24905,22.56748,22.49933,6,1.205705,1.18293,1.170057,1.065667,1.027711,1.535273,-9999,0.1648687,0.9625754,-9999,0.3318338,0.008403867,0.0004766644,0.05120417,0.1898772,0.05,0.05,0.05,0.1389263,0.09733519,57.63093,128.7807,50.46443,76.37614,75.39585,0.3282036,0.002339728,0.005200594,0.07491502,0.0008809898,0.09802914,0.05,0.05,0.206783,0.2520862,60.45238,128.6399,49.9973,76.45303,104.6575
36.4856254484331,-5.92970187625966,23.47052,24.55545,24.25229,24.36266,21.10253,6,1.216036,1.17914,1.088363,0.9723243,1.005053,0.714996,0.7298358,0.4245569,-9999,0.4807976,1.96655,7.94051,0.008524181,23.82186,0.0142921,0.05,0.05,0.05,0.05,0.09884515,120.6258,84.71535,105.3302,105.8163,126.1714,0.3206268,2.691563,0.04881747,6.5943,0.04049532,0.08096097,0.05,0.05,0.05,0.0638741,132.1888,82.97372,106.0329,105.1575,126.1302
36.5671812532157,-5.80120240812886,23.66416,25.03863,24.2579,23.08854,21.29227,6,1.192742,1.178026,1.170456,1.003037,0.9606198,-9999,1.237403,-9999,0.1952475,1.257938,0.001961937,29.67524,0.0001239962,0.006788405,0.3305199,0.05,0.05,0.3349492,0.05,0.05,114.7806,57.20626,88.45705,98.89435,163.7862,0.002100762,19.78888,0.001021308,0.00818229,0.2039795,0.05,0.05,0.4697764,0.05,0.1802059,114.7648,54.31078,88.56947,98.9409,144.006
36.3589495022664,-5.89066930149046,26.20289,24.52824,24.26877,22.59628,21.02645,6,1.208037,1.166127,1.095125,1.040643,0.9972,-9999,-9999,1.217243,0.6500272,0.4282888,0.07155406,0.01427446,0.06385446,0.1916776,0.001084168,0.9997578,0.05040877,0.1016114,0.07159211,0.1499512,106.3925,49.7219,176.0697,45.31124,71.59209,0.1023207,0.01754235,0.09675419,0.2504128,2.246604E-05,0.9998457,0.05641265,0.2232106,0.1496825,0.2709095,106.0822,49.73506,176.0729,26.78036,71.64439
36.4853263707665,-5.92315131217944,24.93134,25.13782,24.26992,22.42851,22.71378,6,1.215286,1.182808,1.093638,0.9743828,1.007364,-9999,-9999,0.2822643,1.410991,1.479928,0.007421718,0.02217663,0.002163986,0.2596502,4.107957,0.05,0.1624685,0.1906692,0.05,0.05,44.22576,83.71387,127.9359,-3.87882,93.70236,0.0123018,0.06105614,0.004733359,0.3421827,1.485598,0.05377162,0.06036803,0.1938499,0.08231244,0.05,44.29378,83.74442,127.998,169.5051,99.70588
36.5297291408155,-5.9903727199964,21.7597,25.49217,24.29205,24.14018,22.52659,6,1.250141,1.220278,1.069283,1.092762,0.9625747,2.17413,-9999,-9999,1.848005,0.6363282,0.2360885,0.001344856,0.003768134,7.94303,7.263029,0.05,0.07625938,0.05,0.05,0.05,13.44756,105.0259,70.23901,45.84464,28.11323,0.3611309,0.0002343337,0.001052981,2.737923,0.5884622,0.07407158,0.2154973,0.05,0.1218052,0.07817212,12.89837,105.0383,70.40616,44.15848,93.33262
36.3772717134574,-5.98147346963838,24.54129,24.16202,24.31088,22.35188,21.9099,6,1.242156,1.189319,1.044258,0.9916879,0.9680612,-9999,0.496402,-9999,0.5144389,1.502309,12.33101,0.1895389,0.07817417,0.0004038321,1.580052,0.05,0.0997428,0.08118405,0.1775905,0.05,44.85594,109.1496,95.9253,49.82907,117.0791,2.26848,0.3673106,0.1571818,0.003697656,0.7327597,0.05,0.05,0.08124678,0.2046754,0.05,37.58746,109.5522,94.53728,49.69069,140.4917
36.405947358434,-5.91604324822581,22.1522,24.76923,24.31234,24.65484,22.85593,6,1.214452,1.196132,1.089639,1.006258,1.019933,0.9428812,-9999,0.454953,-9999,2.668716,0.1917983,0.0004830754,7.940079,7.978953E-05,29.67273,0.09953614,0.05201141,0.05,0.05,0.05,137.3391,126.8556,70.49683,111.2513,143.8728,0.3790094,6.316348E-06,0.0008786809,0.003156661,8.216778,0.09996758,0.4883903,0.2249158,0.05,0.05,141.3021,127.1675,66.03935,39.28595,141.971
36.5301138882385,-5.78943495769644,24.20848,23.56724,24.32235,24.12093,21.72846,6,1.17819,1.169618,1.170138,1.012603,0.9853027,0.1731819,0.9587839,0.7325723,1.471209,1.157576,0.005244307,0.2168508,0.2378531,29.67425,0.0569242,0.05,0.6438513,0.05,0.05,0.1793387,70.56742,49.77297,23.67564,82.16523,125.6937,0.00918903,0.2064098,0.3789265,0.5735385,0.09405287,0.187445,0.6125862,0.07351927,0.07465178,0.1886944,70.5425,50.89503,24.17154,0.4603324,125.6168
36.4705730578084,-5.88476679196993,25.65818,25.35861,24.33328,24.33203,21.05924,6,1.216327,1.199315,1.120415,0.9973472,1.029573,1.36975,1.328027,1.314127,-9999,1.043159,0.0003372102,29.67151,5.042825,0.00181779,0.2361179,0.4608014,0.05,0.6369218,0.06961693,0.07670123,109.5959,150.2272,14.76184,45.70595,79.54217,19.78398,5.294194,1.764615,0.004129582,0.1705102,0.05,0.05,0.5076821,0.05820885,0.09702561,80.39262,157.6649,107.5276,45.71168,71.23603
36.5226128614027,-5.83078305091372,25.09221,25.30813,24.33442,21.94939,21.90384,6,1.205963,1.196665,1.154878,0.999108,0.995729,0.04016393,-9999,0.6002588,0.7938517,0.7607409,0.0002261791,0.06071296,0.0006493265,0.07558241,0.1220591,0.2397415,0.9996578,0.05,0.1257048,0.09555588,44.56239,79.37908,158.2097,131.9394,17.25329,0.003708259,0.06972747,0.02428205,0.1264803,0.2270942,0.07066426,0.9996537,0.06246616,0.302071,0.05887521,44.53653,79.76534,124.7022,131.9092,20.91071
36.3759394457378,-5.96509974607382,22.28142,25.3623,24.34117,24.66771,23.08776,6,1.233845,1.185453,1.053878,1.002215,0.9745767,0.5269017,1.564574,1.524882,-9999,1.557138,0.0637723,0.0005804743,6.115569,0.0005457698,0.0003740022,0.2418095,0.3750511,0.05,0.1059876,0.1556292,44.58038,104.7956,-3.860214,44.43591,42.42602,0.1065024,7.267869,3.149753,0.002682429,2.194069,0.341097,0.1201998,0.06567509,0.1000023,0.05,44.63998,-3.867329,-3.877607,44.32306,78.26949
36.5387490958769,-5.93015904035967,24.25691,24.88818,24.34363,22.81927,22.27617,6,1.21721,1.164363,1.089965,0.9570332,0.973034,0.9332004,1.659232,0.619854,0.9821311,0.2380053,1.21855,0.9259626,0.537671,0.2942202,0.000819972,0.05,0.05,0.05,0.3159024,0.06770153,148.6247,141.039,56.27857,88.30001,43.54208,0.9126735,0.8401534,0.5371242,0.3258975,6.183503E-05,0.05,0.05,0.07886077,0.09969553,0.4190771,148.3685,141.1811,59.45965,65.08453,43.53938
36.566953127119,-5.90337021087579,24.37107,24.26684,24.34438,23.5158,21.10199,6,1.211713,1.19145,1.116353,0.9629472,0.9398546,1.946097,2.14185,1.52989,1.739545,1.902677,6.33463,1.484722E-05,5.115804,29.66849,0.5025948,0.05,0.05,0.0995509,0.4605639,0.05,88.01978,49.32011,4.733446,80.37194,84.19454,1.765609,0.0003075937,1.138592,1.316501,0.1573361,0.05,0.05,0.248169,0.2000921,0.292903,89.29676,49.28318,28.87438,36.79016,8.001059
36.4300083853427,-5.83151563784466,24.62377,25.17828,24.3759,22.40871,23.11554,6,1.216845,1.197436,1.145925,1.038491,1.03684,0.02835833,-9999,1.290533,0.864702,-9999,0.00140036,0.03311779,19.12228,0.1949672,0.0184964,0.1032599,0.0666808,0.05,0.05,0.9934747,69.89159,36.61366,14.82187,47.17068,10.07605,0.003259448,0.02123637,8.214409,0.2829862,0.02196363,0.05,0.2215585,0.05,0.09921739,0.06014332,69.88229,36.57139,14.88395,44.82667,9.98452
36.361816654167,-5.89740497436329,21.912,25.43158,24.38083,24.76888,23.28216,6,1.209535,1.168555,1.091534,1.035862,0.9958934,0.6784227,1.952182,0.4654788,-9999,-9999,0.07870578,29.66694,5.085844,0.001808402,0.09910372,0.2016742,0.05,0.05,0.09978408,0.999785,35.52485,53.38365,84.75993,163.824,132.249,0.1573505,15.8773,2.197572,0.0003509626,1.527813,0.311827,0.05,0.05,0.09305727,0.9997784,34.1402,51.93109,78.61529,163.759,133.7418
36.3818133621847,-5.79033931576239,25.53016,25.512,24.39127,22.56948,22.67787,6,1.205705,1.18293,1.170057,1.065667,1.027711,-9999,-9999,1.279808,0.6104816,1.33102,8.659318E-05,0.03660608,2.304082,0.1361184,29.6727,0.05,0.2988017,0.05,0.09825414,0.05,65.32352,129.8753,63.97296,45.78736,84.43561,0.0004249163,0.03618757,2.198274,0.2192995,1.555418,0.05708235,0.3284663,0.0983521,0.05,0.3911194,65.2894,129.2055,74.0009,46.65442,-3.867459
36.5635050911814,-5.90869742880057,24.37823,25.31376,24.39964,22.54988,22.78788,6,1.211713,1.19145,1.116353,0.9629472,0.9398546,0.07561021,-9999,0.8470027,0.7046136,0.9962583,1.364861,0.001170867,0.7099093,0.1520884,4.601264,0.05,0.05,0.05,0.1377758,0.05,-3.887542,132.4151,150.1242,10.06229,101.5911,3.422296E-05,0.0005026219,0.7325916,0.2442399,1.763567,0.1253942,0.05,0.05,0.1149023,0.05,121.0506,132.4159,150.6111,10.21475,103.055
36.4618036276702,-5.97339816668784,24.81733,25.3111,24.42622,23.04182,22.67935,6,1.229441,1.156432,1.048758,0.961051,0.9774848,0.6333238,0.890511,1.0471,0.4748802,0.8923887,0.0007145255,1.391827E-05,0.876936,0.007270711,0.3662868,0.1807322,0.7698106,0.05,0.05,0.2632931,117.5495,130.9849,98.626,44.66104,79.5817,0.01216434,7.778002E-05,0.7327182,0.01159023,0.3710648,0.05,0.9986837,0.05,0.05,0.2313998,117.5736,130.9605,99.37563,44.68231,79.21389
36.538530866876,-5.99247252844024,21.92698,25.64397,24.44578,25.17548,23.76266,6,1.263998,1.21958,1.069564,1.093949,0.960288,0.5312558,-9999,0.3723097,-9999,-9999,0.003288426,0.02343472,0.004594809,0.008535343,8.198406E-05,0.05,0.05,0.05,0.05,0.349809,44.21066,66.62484,111.5566,73.87376,155.5516,0.001866007,0.01387602,0.3496378,0.0162059,8.854512E-05,0.05,0.05005569,0.06754856,0.05203333,0.1640235,44.17476,66.56099,72.12978,73.91016,155.526
36.4772567441127,-5.99675343102354,25.12605,24.959,24.48316,21.68959,21.20124,6,1.206008,1.228574,1.097226,1.055662,0.9620686,-9999,0.5212014,0.4859014,0.6188626,0.3894139,0.03299798,0.2361193,0.001513771,0.03783048,0.0001301017,0.05146102,0.1125638,0.05,0.1243049,0.05,65.61002,7.340915,99.8791,153.9055,130.9609,0.02799434,0.4721413,0.2345497,7.228767E-05,0.00691832,0.05669162,0.1129932,0.05362322,0.07557577,0.05,65.77615,4.99407,20.69879,53.83551,130.9319
36.3808728078242,-5.79217234500454,23.60981,24.42286,24.50313,22.43269,22.5043,6,1.205705,1.18293,1.170057,1.065667,1.027711,0.6369088,1.038667,1.284657,0.9219035,0.4799998,0.00497546,1.866347,3.309619,0.1566149,0.3958505,0.05,0.05,0.05,0.09056292,0.05,38.50249,158.7474,155.3849,6.710171,95.56569,0.008105679,1.136914,1.444349,0.2443502,0.3958505,0.1378824,0.09566747,0.05,0.05,0.05,38.59373,159.7293,155.0918,5.300463,96.42554
36.4398854337748,-5.84196740462929,22.35493,24.6945,24.50864,24.03186,23.32528,6,1.216841,1.201259,1.141092,1.027545,1.03852,0.5293912,1.71977,-9999,0.4859727,1.915854,7.967264E-05,29.67463,0.004654127,0.2362077,8.967177E-05,0.05,0.3216853,0.1659607,0.1939357,0.2049207,130.4765,86.88862,84.54787,158.6422,67.34764,0.0003907878,2.544443,0.05006707,0.4721941,0.0001159201,0.115849,0.05,0.05466951,0.186585,0.6776903,130.4919,97.75717,84.35156,158.0064,67.37569
36.4075500971079,-5.82228389771886,22.57135,25.16471,24.52003,23.94833,22.51982,6,1.215315,1.187786,1.147356,1.053661,1.031231,0.2877055,1.224752,1.206726,0.5849351,1.110752,0.0006088422,29.6713,29.67343,2.84551,1.534552,0.1381217,0.05,0.05,0.05,0.05,91.66499,85.75727,103.6577,-3.882185,-3.870281,0.001378288,12.7585,15.875,1.474622,0.9414355,0.05,0.05,0.05,0.05,0.05,91.8388,86.00079,102.5707,-3.870281,-3.870281
36.4683753071518,-5.78536985643062,23.28837,25.16949,24.52237,21.54122,19.89625,6,1.214773,1.189668,1.171443,1.05218,1.004557,2.94898,3.465445,-9999,2.791159,2.535017,4.467241,29.6797,0.0007743387,0,0.2675019,0.05,0.05,0.05,0.2994289,0.05,147.1117,83.43794,117.0553,84.31129,103.6659,2.198113,10.26065,0.0008645005,3.700084E-06,0.2849976,0.05,0.09999172,0.05,0.1861723,0.1194873,146.3066,70.2077,117.1725,84.23238,100.519
36.5533399073368,-5.98738019836973,26.15436,25.00276,24.52243,22.36298,20.65967,6,1.290834,1.213652,1.068077,1.108329,0.9616398,-9999,1.387757,-9999,1.262167,0.4578352,0.04693864,0.2938822,5.096888,0.7565792,0.007586956,0.9991318,0.08618964,0.05,0.05,0.05,94.39935,102.043,110.7367,92.61042,70.39101,0.04111232,0.7326126,2.205938,0.7247733,0.02491361,0.9998231,0.1279457,0.05,0.05,0.05,94.54649,103.1364,109.6707,96.9705,70.43109
36.4833599638922,-5.95130348481319,22.35776,24.54607,24.53107,24.31464,23.01372,6,1.216975,1.164691,1.070171,0.9644933,0.9933053,0.4232185,0.4783008,-9999,0.4713101,0.06860369,0.0004741068,1.36829,0.03066954,29.59627,0.0007203581,0.3961205,0.05,0.05054059,0.05,0.05771872,48.61357,105.7297,41.56512,49.09214,95.62698,0.0002501949,1.139767,0.001852615,0.5880245,0.0001741589,0.05,0.05,0.05,0.2220399,0.05,48.78911,113.986,41.45221,127.9637,95.72858
36.5262163616921,-5.86564973126631,24.49649,25.58887,24.56207,22.32542,22.52809,6,1.209922,1.195958,1.142708,0.9899342,0.9932201,0.6254233,-9999,1.199501,0.7324821,0.5827883,0.4834141,0.007563288,0.241456,0.1221506,0.2954086,0.05,0.05394977,0.0508963,0.1764289,0.05,125.8424,15.23205,93.10883,13.87457,157.0134,0.4450905,0.004500675,0.2439348,0.1971798,0.3800485,0.09788918,0.113238,0.1138444,0.1996144,0.1252923,114.3627,15.05638,97.45754,12.55337,156.3316
36.5313195822755,-5.93713090948158,23.664,23.20057,24.56672,23.17409,22.39452,6,1.216279,1.161862,1.082692,0.9573597,0.978962,-9999,0.9174837,-9999,0.7515435,0.1426131,0.06399206,0.3660753,5.11978,3.310913,5.00618,0.3484477,0.05,0.05,0.05,0.05,35.86954,19.02987,85.94707,29.51576,176.0646,0.1318247,0.3789646,0.7322996,1.104151,2.341212,0.1814051,0.1197144,0.05,0.05,0.05,35.7573,24.18835,85.61572,43.35826,176.0644
36.5475321843184,-5.7989288866596,23.23853,26.12579,24.57073,22.67826,23.39008,6,1.187977,1.174819,1.171348,1.002914,0.966517,0.5020527,-9999,0.4498296,0.4706504,-9999,0.1220559,0.08229325,29.63082,0.003116366,0.001124008,0.05,0.9998309,0.05,0.06136044,0.05036102,157.2421,86.82896,78.87263,74.47442,68.70654,0.244234,0.09521944,0.3781902,0.08010397,0.001199258,0.05,0.9999167,0.09741613,0.05,0.06471841,155.6582,87.58951,112.3499,72.71449,68.72542
36.4134636361635,-5.95225810987597,23.98209,25.42544,24.5957,24.61747,20.79092,6,1.216428,1.187877,1.066438,0.992974,0.9971616,1.269767,-9999,0.4856972,1.215371,0.7464994,0.47359,0.0001343215,29.66834,0.0009580929,0.1922028,0.05,0.2826128,0.05,0.1241488,0.08559007,62.69003,120.3049,91.04191,96.20882,99.87985,0.4670372,0.003452379,0.3791292,0.0008014239,0.2800886,0.05,0.09174768,0.22714,0.1418142,0.1490307,59.82754,120.1359,105.9346,96.23905,100.6135
36.4411029315089,-5.86880471987611,23.96461,25.16478,24.60745,24.84616,20.92775,6,1.216549,1.201568,1.124571,1.01244,1.03971,1.596916,1.641806,-9999,-9999,0.5215948,4.107679,23.8245,0.002093915,4.106147E-05,0.00150668,0.05,0.05,0.07603484,0.8503397,0.08721171,176.0637,7.764458,110.3096,108.5142,64.43513,1.764647,3.411748,9.860361E-06,8.513196E-05,0.0006898881,0.05,0.05,0.07100927,0.8547854,0.2891442,176.0637,6.383903,110.2442,108.611,64.49712
36.5296365692925,-5.99674593346831,22.14174,25.41402,24.65938,24.6032,23.67373,6,1.254983,1.222863,1.072422,1.085194,0.9585112,0.2158301,-9999,-9999,-9999,2.248223,0.02298326,0.0009118622,29.66857,0.01330239,29.67377,0.05,0.1014997,0.05,0.1467558,0.05,168.7342,42.78643,115.8073,109.7674,139.5885,0.04109549,0.0003957748,0.9218519,3.588947,8.215727,0.05,0.1002538,0.05,0.9999561,0.05,168.6133,42.84624,41.98723,38.5783,137.9094
36.3520012823573,-5.85737253823549,24.34356,25.017,24.67629,24.9103,21.06568,6,1.200194,1.153018,1.115245,1.053297,1.006847,0.2330151,-9999,0.7940384,-9999,0.5297934,0.0453579,0.00109027,4.107152,0.1215341,0.001867863,0.138803,0.1630868,0.05,0.9996235,0.1422808,-3.864038,116.6553,64.06552,58.70336,70.312,0.06488799,0.001181514,0.7593461,0.3181331,0.0007841184,0.1732944,0.06044815,0.2199317,0.9996559,0.1746811,-3.858435,116.5724,-3.86683,58.43947,70.27238
36.3441207406532,-5.92025424334556,22.38112,25.30028,24.71193,24.67581,23.03305,6,1.212299,1.172824,1.074571,1.031272,0.9817944,0.5737224,-9999,1.1017,-9999,-9999,0.01197866,0.0346178,6.373443,0.001233262,0.0001062374,0.3572699,0.09240378,0.05,0.05,0.07589797,134.1466,122.7007,52.36706,112.9484,9.673804,0.03901052,0.03992339,3.411481,0,0.00278474,0.1199557,0.1444429,0.05,0.1607381,0.05612448,134.1629,122.6472,52.38341,113.1482,9.650752
36.3514870876283,-5.79247087842468,23.18894,25.01702,24.7311,24.48244,20.79193,6,1.184294,1.130813,1.165427,1.067209,1.030757,2.294862,2.359766,2.370468,-9999,0.6825693,0.2341473,29.67005,29.66794,0.05905806,0.2082781,0.09754913,0.05,0.06893836,0.05411864,0.09886493,134.7236,70.12109,76.4925,65.76315,68.57217,0.3789368,9.360996,15.92433,0.06114746,0.3285339,0.1238494,0.05,0.05,0.3814776,0.09627696,127.7156,69.87057,67.70966,65.8544,68.31882
36.3782103816484,-5.79323968646033,24.47728,24.93865,24.74236,24.34869,21.28057,6,1.205705,1.18293,1.170057,1.065667,1.027711,0.433165,0.4638071,0.7698521,1.068278,0.6081105,1.368912,0.5023089,0.5742717,3.282644,0.03793261,0.05,0.05,0.05,0.05,0.06368797,13.52576,163.1202,159.1126,-3.860994,169.3212,0.9127553,0.5754017,0.5741829,1.417707,0.04102089,0.05,0.05031733,0.05,0.445143,0.1270095,13.32977,164.2911,156.2248,27.91479,169.3417
36.5540751714402,-5.95304991712045,22.39111,26.1496,24.74546,23.74507,22.62614,6,1.219656,1.152441,1.082504,0.938748,0.9477913,0.6499284,-9999,1.760235,0.5062118,1.351013,0.7405285,0.02730627,29.66871,29.66196,15.31221,0.05,0.05742454,0.05,0.05,0.05,120.673,157.578,122.1869,57.15108,93.4907,0.2930785,0.02621942,12.7494,0.3992893,0.913058,0.1368225,0.09411699,0.05,0.0688732,0.05,120.0544,157.4646,124.2884,-3.886442,115.2134
36.5225361517956,-5.83250916806049,25.29766,23.40037,24.80201,22.47153,22.94579,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,1.208113,-9999,1.216838,-9999,0.0009980213,0,0.02688431,0.667533,0.0004836699,0.1717021,0.06813053,0.2341844,0.2625778,0.2762226,107.2474,63.91941,133.3658,125.389,128.506,0.01914329,0.0005743483,0.007121468,0.6215314,0.0001019011,0.05,0.05,0.2733438,0.4062891,0.3335998,107.0768,63.96657,103.8019,125.5312,128.4845
36.3996085052651,-5.85167983264479,22.83731,23.28197,24.80202,24.3618,22.8269,6,1.214162,1.193072,1.126698,1.034552,1.040714,0.8675203,1.004797,-9999,-9999,-9999,1.395157E-05,0.1327452,0.03960166,0.0003493866,0.001621628,0.3738601,0.1384728,0.05,0.0612217,0.1199393,66.20127,149.0785,102.6118,133.8674,132.8269,0.001023437,0.2210531,0.03960166,38.1885,54.89989,0.1291949,0.1387733,0.05,0.05,0.05,66.22301,149.228,102.7,1.285397,27.39992
36.529313394896,-5.84142255833789,25.01673,24.69361,24.80202,22.01142,20.41972,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,1.296504,-9999,1.008691,0.9480697,0.0008724914,1.956404,0.1629121,0.4009392,0.152277,0.4641941,0.05,0.05908853,0.2939025,0.1982521,54.17297,93.94702,99.51084,16.90065,83.03836,7.391386E-05,1.416626,0.0008621265,0.4738743,0.2342184,0.9543565,0.05,0.08678083,0.4214433,0.3207608,54.1874,94.43171,102.8859,15.60224,85.37922
36.5232044417368,-5.84527409292658,22.66191,23.75523,24.80202,21.04637,21.12846,6,1.205963,1.196665,1.154878,0.999108,0.995729,0.812236,1.124199,-9999,1.259331,1.201583,0.1100119,0.6220749,0.03960166,0.3658632,0.6113653,0.1100316,0.7948362,0.05,0.7014617,0.4233772,49.18526,81.15078,102.9082,168.7416,114.3074,0.1615529,0.6351255,0.03960166,0.421004,0.5882979,0.2304246,0.7819768,0.05,0.7653273,0.532673,49.4638,81.12215,102.9925,173.7413,115.0742
36.5235371291584,-5.84450363548059,24.77835,24.13231,24.80203,20.03362,21.2807,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,1.082437,-9999,1.07579,0.9477185,0.001890779,1.369175,0.004228292,0.1212531,0.5510368,0.05,0.05,0.05,0.9999062,0.09999602,42.47302,72.12244,102.9056,99.99213,60.09046,0,1.06234,0.01005168,0.1829597,0.5887261,0.05,0.05,0.0738856,0.9988518,0.1037112,42.46814,72.1615,102.9501,66.45013,59.60266
36.4296405414577,-5.84100027362853,24.00526,23.826,24.80406,23.77442,21.04107,6,1.216713,1.199673,1.139835,1.030633,1.039653,0.2071322,0.8543269,-9999,0.8735238,0.8888182,0.0008488469,0.07000152,0.27119,0.1488666,0.1304461,0.05,0.1243243,0.1032639,0.1288493,0.1489669,112.1,66.4519,100.2805,61.57537,35.96205,0.004110502,0.1255499,5.812473,0.2417289,0.1934348,0.0927662,0.1645535,0.9997833,0.1785383,0.08646426,112.2281,66.84928,128.97,60.71655,35.60762
36.5321282479206,-5.83855678694162,25.06844,25.38143,24.8123,22.47872,23.38633,6,1.205963,1.196665,1.154878,0.999108,0.995729,-9999,-9999,1.260136,0.8512081,-9999,0.03659755,0.03107862,29.67134,0.003452701,0.000540752,0.3124297,0.05105495,0.4467593,0.08917232,0.05,35.89806,24.53635,-2.417937,133.6519,134.2241,0.03627859,0.02569638,30.23833,0.0009255966,0.007727223,0.3415908,0.09096673,0.09999621,0.1988918,0.05,35.99145,24.38177,-3.884136,133.8425,134.1699
